"sid","tech","species","tissue","involve_cancer","count_matrix_dir"
"GSE237183_GSM7596590","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596590_count.csv"
"GSE237183_GSM7596591","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596591_count.csv"
"GSE237183_GSM7596592","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596592_count.csv"
"GSE237183_GSM7596593","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596593_count.csv"
"GSE237183_GSM7596594","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596594_count.csv"
"GSE237183_GSM7596595","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596595_count.csv"
"GSE237183_GSM7596596","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596596_count.csv"
"GSE237183_GSM7596597","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596597_count.csv"
"GSE237183_GSM7596598","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596598_count.csv"
"GSE237183_GSM7596599","Visium","human","glioblastoma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596599_count.csv"
"GSE237183_GSM7596600","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596600_count.csv"
"GSE237183_GSM7596601","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596601_count.csv"
"GSE237183_GSM7596602","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596602_count.csv"
"GSE237183_GSM7596603","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596603_count.csv"
"GSE237183_GSM7596604","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596604_count.csv"
"GSE237183_GSM7596605","Visium","human","glioma","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237183_GSM7596605_count.csv"
"GSE237771_GSM7648697","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237771_GSM7648697_count.csv"
"GSE237771_GSM7648698","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237771_GSM7648698_count.csv"
"GSE237771_GSM7648699","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237771_GSM7648699_count.csv"
"GSE237771_GSM7648700","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE237771_GSM7648700_count.csv"
"GSE240102_GSM7681546","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681546_count.csv"
"GSE240102_GSM7681547","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681547_count.csv"
"GSE240102_GSM7681548","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681548_count.csv"
"GSE240102_GSM7681549","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681549_count.csv"
"GSE240102_GSM7681550","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681550_count.csv"
"GSE240102_GSM7681551","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681551_count.csv"
"GSE240102_GSM7681552","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681552_count.csv"
"GSE240102_GSM7681553","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681553_count.csv"
"GSE240102_GSM7681554","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681554_count.csv"
"GSE240102_GSM7681555","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681555_count.csv"
"GSE240102_GSM7681556","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681556_count.csv"
"GSE240102_GSM7681557","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681557_count.csv"
"GSE240102_GSM7681558","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681558_count.csv"
"GSE240102_GSM7681559","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681559_count.csv"
"GSE240102_GSM7681560","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681560_count.csv"
"GSE240102_GSM7681561","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681561_count.csv"
"GSE240102_GSM7681562","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681562_count.csv"
"GSE240102_GSM7681563","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681563_count.csv"
"GSE240102_GSM7681564","Visium","plant","root","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240102_GSM7681564_count.csv"
"GSE240429_GSM7697868","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240429_GSM7697868_count.csv"
"GSE240429_GSM7697869","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240429_GSM7697869_count.csv"
"GSE240429_GSM7697870","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240429_GSM7697870_count.csv"
"GSE240429_GSM7697871","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240429_GSM7697871_count.csv"
"GSE240715_GSM7708218","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240715_GSM7708218_count.csv"
"GSE240715_GSM7708219","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240715_GSM7708219_count.csv"
"GSE240715_GSM7708220","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240715_GSM7708220_count.csv"
"GSE240715_GSM7708221","Visium","mouse","brain","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE240715_GSM7708221_count.csv"
"GSE242270_GSM7757568","Visium","human","kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242270_GSM7757568_count.csv"
"GSE242270_GSM7757569","Visium","pig","kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242270_GSM7757569_count.csv"
"GSE242311_GSM7757970","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757970_count.csv"
"GSE242311_GSM7757971","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757971_count.csv"
"GSE242311_GSM7757972","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757972_count.csv"
"GSE242311_GSM7757973","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757973_count.csv"
"GSE242311_GSM7757974","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757974_count.csv"
"GSE242311_GSM7757975","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757975_count.csv"
"GSE242311_GSM7757976","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757976_count.csv"
"GSE242311_GSM7757977","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757977_count.csv"
"GSE242311_GSM7757978","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757978_count.csv"
"GSE242311_GSM7757979","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757979_count.csv"
"GSE242311_GSM7757980","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757980_count.csv"
"GSE242311_GSM7757981","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757981_count.csv"
"GSE242311_GSM7757982","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757982_count.csv"
"GSE242311_GSM7757983","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757983_count.csv"
"GSE242311_GSM7757984","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757984_count.csv"
"GSE242311_GSM7757985","Visium","human","breast","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE242311_GSM7757985_count.csv"
"GSE243179_GSM7780296","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243179_GSM7780296_count.csv"
"GSE243179_GSM7780297","Visium","human","heart","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243179_GSM7780297_count.csv"
"GSE243225_GSM7781044","Visium","ambystoma mexicanum","arm","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243225_GSM7781044_count.csv"
"GSE243291_GSM7782914","Visium","human","muscle","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243291_GSM7782914_count.csv"
"GSE243291_GSM7782915","Visium","human","muscle","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243291_GSM7782915_count.csv"
"GSE243367_GSM7784328","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784328_count.csv"
"GSE243367_GSM7784329","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784329_count.csv"
"GSE243367_GSM7784330","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784330_count.csv"
"GSE243367_GSM7784331","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784331_count.csv"
"GSE243367_GSM7784332","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784332_count.csv"
"GSE243367_GSM7784333","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784333_count.csv"
"GSE243367_GSM7784334","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784334_count.csv"
"GSE243367_GSM7784335","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784335_count.csv"
"GSE243367_GSM7784336","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243367_GSM7784336_count.csv"
"GSE243981_GSM7845914","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243981_GSM7845914_count.csv"
"GSE243981_GSM7845915","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243981_GSM7845915_count.csv"
"GSE243981_GSM7845916","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243981_GSM7845916_count.csv"
"GSE243981_GSM7845917","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE243981_GSM7845917_count.csv"
"GSE244534_GSM7818789","Visium","mouse","pancreas","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE244534_GSM7818789_count.csv"
"GSE244534_GSM7818790","Visium","mouse","pancreas","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE244534_GSM7818790_count.csv"
"GSE244534_GSM7818791","Visium","mouse","pancreas","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE244534_GSM7818791_count.csv"
"GSE244534_GSM7818792","Visium","mouse","pancreas","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE244534_GSM7818792_count.csv"
"GSE245097_GSM7836297","Visium","mouse","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245097_GSM7836297_count.csv"
"GSE245097_GSM7836298","Visium","mouse","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245097_GSM7836298_count.csv"
"GSE245097_GSM7836299","Visium","mouse","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245097_GSM7836299_count.csv"
"GSE245097_GSM7836300","Visium","mouse","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245097_GSM7836300_count.csv"
"GSE245110_GSM7836925","Visium","mouse","lymph node","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245110_GSM7836925_count.csv"
"GSE245110_GSM7836926","Visium","mouse","lymph node","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245110_GSM7836926_count.csv"
"GSE245110_GSM7836927","Visium","mouse","lymph node","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245110_GSM7836927_count.csv"
"GSE245110_GSM7836928","Visium","mouse","lymph node","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245110_GSM7836928_count.csv"
"GSE245263_GSM7839621","Visium","mouse","brain","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245263_GSM7839621_count.csv"
"GSE245313_GSM7840724","Visium","frog","tail","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245313_GSM7840724_count.csv"
"GSE245313_GSM7840725","Visium","frog","tail","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245313_GSM7840725_count.csv"
"GSE245313_GSM7840726","Visium","frog","tail","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245313_GSM7840726_count.csv"
"GSE245388_GSM7841727","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841727_count.csv"
"GSE245388_GSM7841728","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841728_count.csv"
"GSE245388_GSM7841729","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841729_count.csv"
"GSE245388_GSM7841730","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841730_count.csv"
"GSE245388_GSM7841731","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841731_count.csv"
"GSE245388_GSM7841732","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841732_count.csv"
"GSE245388_GSM7841733","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841733_count.csv"
"GSE245388_GSM7841734","Visium","human","prostate","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245388_GSM7841734_count.csv"
"GSE245908_GSM7850822","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245908_GSM7850822_count.csv"
"GSE245908_GSM7850823","Visium","human","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE245908_GSM7850823_count.csv"
"GSE248356_GSM7911966","Visium","mouse","melanoma","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE248356_GSM7911966_count.csv"
"GSE248356_GSM7911967","Visium","mouse","melanoma","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE248356_GSM7911967_count.csv"
"GSE248356_GSM7911968","Visium","mouse","melanoma","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE248356_GSM7911968_count.csv"
"GSE248646_GSM7918345","Visium","rattus norvegicus","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE248646_GSM7918345_count.csv"
"GSE248646_GSM7918346","Visium","rattus norvegicus","tendon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE248646_GSM7918346_count.csv"
"GSE249729_GSM7962127","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE249729_GSM7962127_count.csv"
"GSE249729_GSM7962128","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE249729_GSM7962128_count.csv"
"GSE249729_GSM7962129","Visium","human","skin","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE249729_GSM7962129_count.csv"
"GSE251693_GSM7986081","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251693_GSM7986081_count.csv"
"GSE251693_GSM7986082","Visium","human","colon","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251693_GSM7986082_count.csv"
"GSE251950_GSM7990473","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990473_count.csv"
"GSE251950_GSM7990474","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990474_count.csv"
"GSE251950_GSM7990475","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990475_count.csv"
"GSE251950_GSM7990476","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990476_count.csv"
"GSE251950_GSM7990477","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990477_count.csv"
"GSE251950_GSM7990478","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990478_count.csv"
"GSE251950_GSM7990479","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990479_count.csv"
"GSE251950_GSM7990480","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990480_count.csv"
"GSE251950_GSM7990481","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990481_count.csv"
"GSE251950_GSM7990482","Visium","human","stomach","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE251950_GSM7990482_count.csv"
"GSE254364_GSM8041061","Visium","human","liver","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254364_GSM8041061_count.csv"
"GSE254364_GSM8041062","Visium","human","liver","True","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254364_GSM8041062_count.csv"
"GSE254652_GSM8047864","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047864_count.csv"
"GSE254652_GSM8047865","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047865_count.csv"
"GSE254652_GSM8047866","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047866_count.csv"
"GSE254652_GSM8047867","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047867_count.csv"
"GSE254652_GSM8047868","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047868_count.csv"
"GSE254652_GSM8047869","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047869_count.csv"
"GSE254652_GSM8047870","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047870_count.csv"
"GSE254652_GSM8047871","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047871_count.csv"
"GSE254652_GSM8047872","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047872_count.csv"
"GSE254652_GSM8047873","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047873_count.csv"
"GSE254652_GSM8047874","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047874_count.csv"
"GSE254652_GSM8047875","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047875_count.csv"
"GSE254652_GSM8047876","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047876_count.csv"
"GSE254652_GSM8047877","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047877_count.csv"
"GSE254652_GSM8047878","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047878_count.csv"
"GSE254652_GSM8047879","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047879_count.csv"
"GSE254652_GSM8047880","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047880_count.csv"
"GSE254652_GSM8047881","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047881_count.csv"
"GSE254652_GSM8047882","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047882_count.csv"
"GSE254652_GSM8047883","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047883_count.csv"
"GSE254652_GSM8047884","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047884_count.csv"
"GSE254652_GSM8047885","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047885_count.csv"
"GSE254652_GSM8047886","Visium","mouse","spleen","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254652_GSM8047886_count.csv"
"GSE254829_GSM8058242","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058242_count.csv"
"GSE254829_GSM8058243","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058243_count.csv"
"GSE254829_GSM8058244","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058244_count.csv"
"GSE254829_GSM8058245","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058245_count.csv"
"GSE254829_GSM8058246","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058246_count.csv"
"GSE254829_GSM8058247","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058247_count.csv"
"GSE254829_GSM8058248","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058248_count.csv"
"GSE254829_GSM8058249","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058249_count.csv"
"GSE254829_GSM8058250","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058250_count.csv"
"GSE254829_GSM8058251","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058251_count.csv"
"GSE254829_GSM8058252","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058252_count.csv"
"GSE254829_GSM8058253","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058253_count.csv"
"GSE254829_GSM8058254","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058254_count.csv"
"GSE254829_GSM8058255","Visium","human","pancreas","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE254829_GSM8058255_count.csv"
"GSE259363_GSM8114827","Visium","mouse","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE259363_GSM8114827_count.csv"
"GSE259363_GSM8114828","Visium","mouse","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE259363_GSM8114828_count.csv"
"GSE259363_GSM8114829","Visium","mouse","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE259363_GSM8114829_count.csv"
"GSE259363_GSM8114830","Visium","mouse","liver","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/GSE259363_GSM8114830_count.csv"
"Human_Brain+Kidney_10X_02212023_Visium","Visium","human","brain+kidney","False","/Users/zhiningsui/GitHub/STimage-1K4M/Visium/gene_exp/Human_Brain+Kidney_10X_02212023_Visium_count.csv"
